node,label
2998,9
2999,9
3000,9
3001,9
3002,9
3003,9
3004,10
3005,10
3006,10
3007,10
3008,10
3009,10
3010,11
3011,11
3012,11
3013,11
3014,11
3015,11
3016,11
3017,11
3018,11
3019,12
3020,12
3021,12
3022,12
3023,12
3024,12
3025,12
3026,12
3027,12
3028,12
3029,12
3030,12
3031,12
3032,13
3033,13
3034,13
3035,13
3036,13
3037,13
3038,13
3039,13
3040,14
3041,14
3042,14
3043,14
3044,14
3045,14
3046,14
3047,15
3048,15
3049,15
3050,15
3051,15
3052,15
3053,15
3054,15
3055,16
3056,16
3057,16
3058,16
3059,16
3060,16
3061,16
3062,16
3063,17
3064,17
3065,17
3066,17
3067,17
3068,17
3069,18
3070,18
3071,18
3072,18
3073,18
3074,18
3075,19
3076,19
3077,19
3078,19
3079,19
3080,19
3081,19
3082,19
3083,19
3084,20
3085,20
3086,20
3087,20
3088,20
3089,20
3090,20
3091,20
3092,20
3093,20
3094,20
3095,20
3096,20
3097,21
3098,21
3099,21
3100,21
3101,21
3102,21
3103,21
3104,21
3105,22
3106,22
3107,22
3108,22
3109,22
3110,22
3111,22
3112,23
3113,23
3114,23
3115,23
3116,23
3117,23
3118,23
3119,23
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,2
3135,2
3136,2
3137,2
3138,2
3139,2
3140,3
3141,3
3142,3
3143,3
3144,3
3145,3
3146,3
3147,3
3148,3
3149,4
3150,4
3151,4
3152,4
3153,4
3154,4
3155,4
3156,4
3157,4
3158,4
3159,4
3160,4
3161,4
3162,5
3163,5
3164,5
3165,5
3166,5
3167,5
3168,5
3169,5
3170,6
3171,6
3172,6
3173,6
3174,6
3175,6
3176,6
3177,7
3178,7
3179,7
3180,7
3181,7
3182,7
3183,7
3184,7
3185,8
3186,8
3187,8
3188,8
3189,8
3190,8
3191,8
3192,8
3193,9
3194,9
3195,9
3196,9
3197,9
3198,9
3199,10
3200,10
3201,10
3202,10
3203,10
3204,10
3205,11
3206,11
3207,11
3208,11
3209,11
3210,11
3211,11
3212,11
3213,11
3214,12
3215,12
3216,12
3217,12
3218,12
3219,12
3220,12
3221,12
3222,12
3223,12
3224,12
3225,12
3226,12
3227,13
3228,13
3229,13
3230,13
3231,13
3232,13
3233,13
3234,13
3235,14
3236,14
3237,14
3238,14
3239,14
3240,14
3241,14
3242,15
3243,15
3244,15
3245,15
3246,15
3247,15
3248,15
3249,15
3250,16
3251,16
3252,16
3253,16
3254,16
3255,16
3256,16
3257,16
3258,17
3259,17
3260,17
3261,17
3262,17
3263,17
3264,18
3265,18
3266,18
3267,18
3268,18
3269,18
3270,19
3271,19
3272,19
3273,19
3274,19
3275,19
3276,19
3277,19
3278,19
3279,20
3280,20
3281,20
3282,20
3283,20
3284,20
3285,20
3286,20
3287,20
3288,20
3289,20
3290,20
3291,20
3292,21
3293,21
3294,21
3295,21
3296,21
3297,21
3298,21
3299,21
3300,22
3301,22
3302,22
3303,22
3304,22
3305,22
3306,22
3307,23
3308,23
3309,23
3310,23
3311,23
3312,23
3313,23
3314,23
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,1
3324,1
3325,1
3326,1
3327,1
3328,1
3329,2
3330,2
3331,2
3332,2
3333,2
3334,2
3335,3
3336,3
3337,3
3338,3
3339,3
3340,3
3341,3
3342,3
3343,3
3344,4
3345,4
3346,4
3347,4
3348,4
3349,4
3350,4
3351,4
3352,4
3353,4
3354,4
3355,4
3356,4
3357,5
3358,5
3359,5
3360,5
3361,5
3362,5
3363,5
3364,5
3365,6
3366,6
3367,6
3368,6
3369,6
3370,6
3371,6
3372,7
3373,7
3374,7
3375,7
3376,7
3377,7
3378,7
3379,7
3380,8
3381,8
3382,8
3383,8
3384,8
3385,8
3386,8
3387,8
3388,9
3389,9
3390,9
3391,9
3392,9
3393,9
3394,10
3395,10
3396,10
3397,10
3398,10
3399,10
3400,11
3401,11
3402,11
3403,11
3404,11
3405,11
3406,11
3407,11
3408,11
3409,12
3410,12
3411,12
3412,12
3413,12
3414,12
3415,12
3416,12
3417,12
3418,12
3419,12
3420,12
3421,12
3422,13
3423,13
3424,13
3425,13
3426,13
3427,13
3428,13
3429,13
3430,14
3431,14
3432,14
3433,14
3434,14
3435,14
3436,14
3437,15
3438,15
3439,15
3440,15
3441,15
3442,15
3443,15
3444,15
3445,16
3446,16
3447,16
3448,16
3449,16
3450,16
3451,16
3452,16
3453,17
3454,17
3455,17
3456,17
3457,17
3458,17
3459,18
3460,18
3461,18
3462,18
3463,18
3464,18
3465,19
3466,19
3467,19
3468,19
3469,19
3470,19
3471,19
3472,19
3473,19
3474,20
3475,20
3476,20
3477,20
3478,20
3479,20
3480,20
3481,20
3482,20
3483,20
3484,20
3485,20
3486,20
3487,21
3488,21
3489,21
3490,21
3491,21
3492,21
3493,21
3494,21
3495,22
3496,22
3497,22
3498,22
3499,22
3500,22
3501,22
3502,23
3503,23
3504,23
3505,23
3506,23
3507,23
3508,23
3509,23
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,0
3517,0
3518,1
3519,1
3520,1
3521,1
3522,1
3523,1
3524,2
3525,2
3526,2
3527,2
3528,2
3529,2
3530,3
3531,3
3532,3
3533,3
3534,3
3535,3
3536,3
3537,3
3538,3
3539,4
3540,4
3541,4
3542,4
3543,4
3544,4
3545,4
3546,4
3547,4
3548,4
3549,4
3550,4
3551,4
3552,5
3553,5
3554,5
3555,5
3556,5
3557,5
3558,5
3559,5
3560,6
3561,6
3562,6
3563,6
3564,6
3565,6
3566,6
3567,7
3568,7
3569,7
3570,7
3571,7
3572,7
3573,7
3574,7
3575,8
3576,8
3577,8
3578,8
3579,8
3580,8
3581,8
3582,8
3583,9
3584,9
3585,9
3586,9
3587,9
3588,9
3589,10
3590,10
3591,10
3592,10
3593,10
3594,10
3595,11
3596,11
3597,11
3598,11
3599,11
3600,11
3601,11
3602,11
3603,11
3604,12
3605,12
3606,12
3607,12
3608,12
3609,12
3610,12
3611,12
3612,12
3613,12
3614,12
3615,12
3616,12
3617,13
3618,13
3619,13
3620,13
3621,13
3622,13
3623,13
3624,13
3625,14
3626,14
3627,14
3628,14
3629,14
3630,14
3631,14
3632,15
3633,15
3634,15
3635,15
3636,15
3637,15
3638,15
3639,15
3640,16
3641,16
3642,16
3643,16
3644,16
3645,16
3646,16
3647,16
3648,17
3649,17
3650,17
3651,17
3652,17
3653,17
3654,18
3655,18
3656,18
3657,18
3658,18
3659,18
3660,19
3661,19
3662,19
3663,19
3664,19
3665,19
3666,19
3667,19
3668,19
3669,20
3670,20
3671,20
3672,20
3673,20
3674,20
3675,20
3676,20
3677,20
3678,20
3679,20
3680,20
3681,20
3682,21
3683,21
3684,21
3685,21
3686,21
3687,21
3688,21
3689,21
3690,22
3691,22
3692,22
3693,22
3694,22
3695,22
3696,22
3697,23
3698,23
3699,23
3700,23
3701,23
3702,23
3703,23
3704,23
3705,0
3706,0
3707,0
3708,0
3709,0
3710,0
3711,0
3712,0
3713,1
3714,1
3715,1
3716,1
3717,1
3718,1
3719,2
3720,2
3721,2
3722,2
3723,2
3724,2
3725,3
3726,3
3727,3
3728,3
3729,3
3730,3
3731,3
3732,3
3733,3
3734,4
3735,4
3736,4
3737,4
3738,4
3739,4
3740,4
3741,4
3742,4
3743,4
3744,4
3745,4
3746,4
3747,5
3748,5
3749,5
3750,5
3751,5
3752,5
3753,5
3754,5
3755,6
3756,6
3757,6
3758,6
3759,6
3760,6
3761,6
3762,7
3763,7
3764,7
3765,7
3766,7
3767,7
3768,7
3769,7
3770,8
3771,8
3772,8
3773,8
3774,8
3775,8
3776,8
3777,8
3778,9
3779,9
3780,9
3781,9
3782,9
3783,9
3784,10
3785,10
3786,10
3787,10
3788,10
3789,10
3790,11
3791,11
3792,11
3793,11
3794,11
3795,11
3796,11
3797,11
3798,11
3799,12
3800,12
3801,12
3802,12
3803,12
3804,12
3805,12
3806,12
3807,12
3808,12
3809,12
3810,12
3811,12
3812,13
3813,13
3814,13
3815,13
3816,13
3817,13
3818,13
3819,13
3820,14
3821,14
3822,14
3823,14
3824,14
3825,14
3826,14
3827,15
3828,15
3829,15
3830,15
3831,15
3832,15
3833,15
3834,15
3835,16
3836,16
3837,16
3838,16
3839,16
3840,16
3841,16
3842,16
3843,17
3844,17
3845,17
3846,17
3847,17
3848,17
3849,18
3850,18
3851,18
3852,18
3853,18
3854,18
3855,19
3856,19
3857,19
3858,19
3859,19
3860,19
3861,19
3862,19
3863,19
3864,20
3865,20
3866,20
3867,20
3868,20
3869,20
3870,20
3871,20
3872,20
3873,20
3874,20
3875,20
3876,20
3877,21
3878,21
3879,21
3880,21
3881,21
3882,21
3883,21
3884,21
3885,22
3886,22
3887,22
3888,22
3889,22
3890,22
3891,22
3892,23
3893,23
3894,23
3895,23
3896,23
3897,23
3898,23
3899,23
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,2
3915,2
3916,2
3917,2
3918,2
3919,2
3920,3
3921,3
3922,3
3923,3
3924,3
3925,3
3926,3
3927,3
3928,3
3929,4
3930,4
3931,4
3932,4
3933,4
3934,4
3935,4
3936,4
3937,4
3938,4
3939,4
3940,4
3941,4
3942,5
3943,5
3944,5
3945,5
3946,5
3947,5
3948,5
3949,5
3950,6
3951,6
3952,6
3953,6
3954,6
3955,6
3956,6
3957,7
3958,7
3959,7
3960,7
3961,7
3962,7
3963,7
3964,7
3965,8
3966,8
3967,8
3968,8
3969,8
3970,8
3971,8
3972,8
3973,9
3974,9
3975,9
3976,9
3977,9
3978,9
3979,10
3980,10
3981,10
3982,10
3983,10
3984,10
3985,11
3986,11
3987,11
3988,11
3989,11
3990,11
3991,11
3992,11
3993,11
3994,12
3995,12
3996,12
3997,12
3998,12
3999,12
4000,12
4001,12
4002,12
4003,12
4004,12
4005,12
4006,12
4007,13
4008,13
4009,13
4010,13
4011,13
4012,13
4013,13
4014,13
4015,14
4016,14
4017,14
4018,14
4019,14
4020,14
4021,14
4022,15
4023,15
4024,15
4025,15
4026,15
4027,15
4028,15
4029,15
4030,16
4031,16
4032,16
4033,16
4034,16
4035,16
4036,16
4037,16
4038,17
4039,17
4040,17
4041,17
4042,17
4043,17
4044,18
4045,18
4046,18
4047,18
4048,18
4049,18
4050,19
4051,19
4052,19
4053,19
4054,19
4055,19
4056,19
4057,19
4058,19
4059,20
4060,20
4061,20
4062,20
4063,20
4064,20
4065,20
4066,20
4067,20
4068,20
4069,20
4070,20
4071,20
4072,21
4073,21
4074,21
4075,21
4076,21
4077,21
4078,21
4079,21
4080,22
4081,22
4082,22
4083,22
4084,22
4085,22
4086,22
4087,23
4088,23
4089,23
4090,23
4091,23
4092,23
4093,23
4094,23
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,0
4102,0
4103,1
4104,1
4105,1
4106,1
4107,1
4108,1
4109,2
4110,2
4111,2
4112,2
4113,2
4114,2
4115,3
4116,3
4117,3
4118,3
4119,3
4120,3
4121,3
4122,3
4123,3
4124,4
4125,4
4126,4
4127,4
4128,4
4129,4
4130,4
4131,4
4132,4
4133,4
4134,4
4135,4
4136,4
4137,5
4138,5
4139,5
4140,5
4141,5
4142,5
4143,5
4144,5
4145,6
4146,6
4147,6
4148,6
4149,6
4150,6
4151,6
4152,7
4153,7
4154,7
4155,7
4156,7
4157,7
4158,7
4159,7
4160,8
4161,8
4162,8
4163,8
4164,8
4165,8
4166,8
4167,8
4168,9
4169,9
4170,9
4171,9
4172,9
4173,9
4174,10
4175,10
4176,10
4177,10
4178,10
4179,10
4180,11
4181,11
4182,11
4183,11
4184,11
4185,11
4186,11
4187,11
4188,11
4189,12
4190,12
4191,12
4192,12
4193,12
4194,12
4195,12
4196,12
4197,12
4198,12
4199,12
4200,12
4201,12
4202,13
4203,13
4204,13
4205,13
4206,13
4207,13
4208,13
4209,13
4210,14
4211,14
4212,14
4213,14
4214,14
4215,14
4216,14
4217,15
4218,15
4219,15
4220,15
4221,15
4222,15
4223,15
4224,15
4225,16
4226,16
4227,16
4228,16
4229,16
4230,16
4231,16
4232,16
4233,17
4234,17
4235,17
4236,17
4237,17
4238,17
4239,18
4240,18
4241,18
4242,18
4243,18
4244,18
4245,19
4246,19
4247,19
4248,19
4249,19
4250,19
4251,19
4252,19
4253,19
4254,20
4255,20
4256,20
4257,20
4258,20
4259,20
4260,20
4261,20
4262,20
4263,20
4264,20
4265,20
4266,20
4267,21
4268,21
4269,21
4270,21
4271,21
4272,21
4273,21
4274,21
4275,22
4276,22
4277,22
4278,22
4279,22
4280,22
4281,22
4282,23
4283,23
4284,23
4285,23
4286,23
4287,23
4288,23
4289,23
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,2
4305,2
4306,2
4307,2
4308,2
4309,2
4310,3
4311,3
4312,3
4313,3
4314,3
4315,3
4316,3
4317,3
4318,3
4319,4
4320,4
4321,4
4322,4
4323,4
4324,4
4325,4
4326,4
4327,4
4328,4
4329,4
4330,4
4331,4
4332,5
4333,5
4334,5
4335,5
4336,5
4337,5
4338,5
4339,5
4340,6
4341,6
4342,6
4343,6
4344,6
4345,6
4346,6
4347,7
4348,7
4349,7
4350,7
4351,7
4352,7
4353,7
4354,7
4355,8
4356,8
4357,8
4358,8
4359,8
4360,8
4361,8
4362,8
4363,9
4364,9
4365,9
4366,9
4367,9
4368,9
4369,10
4370,10
4371,10
4372,10
4373,10
4374,10
4375,11
4376,11
4377,11
4378,11
4379,11
4380,11
4381,11
4382,11
4383,11
4384,12
4385,12
4386,12
4387,12
4388,12
4389,12
4390,12
4391,12
4392,12
4393,12
4394,12
4395,12
4396,12
4397,13
4398,13
4399,13
4400,13
4401,13
4402,13
4403,13
4404,13
4405,14
4406,14
4407,14
4408,14
4409,14
4410,14
4411,14
4412,15
4413,15
4414,15
4415,15
4416,15
4417,15
4418,15
4419,15
4420,16
4421,16
4422,16
4423,16
4424,16
4425,16
4426,16
4427,16
4428,17
4429,17
4430,17
4431,17
4432,17
4433,17
4434,18
4435,18
4436,18
4437,18
4438,18
4439,18
4440,19
4441,19
4442,19
4443,19
4444,19
4445,19
4446,19
4447,19
4448,19
4449,20
4450,20
4451,20
4452,20
4453,20
4454,20
4455,20
4456,20
4457,20
4458,20
4459,20
4460,20
4461,20
4462,21
4463,21
4464,21
4465,21
4466,21
4467,21
4468,21
4469,21
4470,22
4471,22
4472,22
4473,22
4474,22
4475,22
4476,22
4477,23
4478,23
4479,23
4480,23
4481,23
4482,23
4483,23
4484,23
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,1
4494,1
4495,1
4496,1
4497,1
4498,1
4499,2
4500,2
4501,2
4502,2
4503,2
4504,2
4505,3
4506,3
4507,3
4508,3
4509,3
4510,3
4511,3
4512,3
4513,3
4514,4
4515,4
4516,4
4517,4
4518,4
4519,4
4520,4
4521,4
4522,4
4523,4
4524,4
4525,4
4526,4
4527,5
4528,5
4529,5
4530,5
4531,5
4532,5
4533,5
4534,5
4535,6
4536,6
4537,6
4538,6
4539,6
4540,6
4541,6
4542,7
4543,7
4544,7
4545,7
4546,7
4547,7
4548,7
4549,7
4550,8
4551,8
4552,8
4553,8
4554,8
4555,8
4556,8
4557,8
4558,9
4559,9
4560,9
4561,9
4562,9
4563,9
4564,10
4565,10
4566,10
4567,10
4568,10
4569,10
4570,11
4571,11
4572,11
4573,11
4574,11
4575,11
4576,11
4577,11
4578,11
4579,12
4580,12
4581,12
4582,12
4583,12
4584,12
4585,12
4586,12
4587,12
4588,12
4589,12
4590,12
4591,12
4592,13
4593,13
4594,13
4595,13
4596,13
4597,13
4598,13
4599,13
4600,14
4601,14
4602,14
4603,14
4604,14
4605,14
4606,14
4607,15
4608,15
4609,15
4610,15
4611,15
4612,15
4613,15
4614,15
4615,16
4616,16
4617,16
4618,16
4619,16
4620,16
4621,16
4622,16
4623,17
4624,17
4625,17
4626,17
4627,17
4628,17
4629,18
4630,18
4631,18
4632,18
4633,18
4634,18
4635,19
4636,19
4637,19
4638,19
4639,19
4640,19
4641,19
4642,19
4643,19
4644,20
4645,20
4646,20
4647,20
4648,20
4649,20
4650,20
4651,20
4652,20
4653,20
4654,20
4655,20
4656,20
4657,21
4658,21
4659,21
4660,21
4661,21
4662,21
4663,21
4664,21
4665,22
4666,22
4667,22
4668,22
4669,22
4670,22
4671,22
4672,23
4673,23
4674,23
4675,23
4676,23
4677,23
4678,23
4679,23
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0
4688,1
4689,1
4690,1
4691,1
4692,1
4693,1
4694,2
4695,2
4696,2
4697,2
4698,2
4699,2
4700,3
4701,3
4702,3
4703,3
4704,3
4705,3
4706,3
4707,3
4708,3
4709,4
4710,4
4711,4
4712,4
4713,4
4714,4
4715,4
4716,4
4717,4
4718,4
4719,4
4720,4
4721,4
4722,5
4723,5
4724,5
4725,5
4726,5
4727,5
4728,5
4729,5
4730,6
4731,6
4732,6
4733,6
4734,6
4735,6
4736,6
4737,7
4738,7
4739,7
4740,7
4741,7
4742,7
4743,7
4744,7
4745,8
4746,8
4747,8
4748,8
4749,8
4750,8
4751,8
4752,8
4753,9
4754,9
4755,9
4756,9
4757,9
4758,9
4759,10
4760,10
4761,10
4762,10
4763,10
4764,10
4765,11
4766,11
4767,11
4768,11
4769,11
4770,11
4771,11
4772,11
4773,11
4774,12
4775,12
4776,12
4777,12
4778,12
4779,12
4780,12
4781,12
4782,12
4783,12
4784,12
4785,12
4786,12
4787,13
4788,13
4789,13
4790,13
4791,13
4792,13
4793,13
4794,13
4795,14
4796,14
4797,14
4798,14
4799,14
4800,14
4801,14
4802,15
4803,15
4804,15
4805,15
4806,15
4807,15
4808,15
4809,15
4810,16
4811,16
4812,16
4813,16
4814,16
4815,16
4816,16
4817,16
4818,17
4819,17
4820,17
4821,17
4822,17
4823,17
4824,18
4825,18
4826,18
4827,18
4828,18
4829,18
4830,19
4831,19
4832,19
4833,19
4834,19
4835,19
4836,19
4837,19
4838,19
4839,20
4840,20
4841,20
4842,20
4843,20
4844,20
4845,20
4846,20
4847,20
4848,20
4849,20
4850,20
4851,20
4852,21
4853,21
4854,21
4855,21
4856,21
4857,21
4858,21
4859,21
4860,22
4861,22
4862,22
4863,22
4864,22
4865,22
4866,22
4867,23
4868,23
4869,23
4870,23
4871,23
4872,23
4873,23
4874,23
4875,0
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
4883,1
4884,1
4885,1
4886,1
4887,1
4888,1
4889,2
4890,2
4891,2
4892,2
4893,2
4894,2
4895,3
4896,3
4897,3
4898,3
4899,3
4900,3
4901,3
4902,3
4903,3
4904,4
4905,4
4906,4
4907,4
4908,4
4909,4
4910,4
4911,4
4912,4
4913,4
4914,4
4915,4
4916,4
4917,5
4918,5
4919,5
4920,5
4921,5
4922,5
4923,5
4924,5
4925,6
4926,6
4927,6
4928,6
4929,6
4930,6
4931,6
4932,7
4933,7
4934,7
4935,7
4936,7
4937,7
4938,7
4939,7
4940,8
4941,8
4942,8
4943,8
4944,8
4945,8
4946,8
4947,8
4948,9
4949,9
4950,9
4951,9
4952,9
4953,9
4954,10
4955,10
4956,10
4957,10
4958,10
4959,10
4960,11
4961,11
4962,11
4963,11
4964,11
4965,11
4966,11
4967,11
4968,11
4969,12
4970,12
4971,12
4972,12
4973,12
4974,12
4975,12
4976,12
4977,12
4978,12
4979,12
4980,12
4981,12
4982,13
4983,13
4984,13
4985,13
4986,13
4987,13
4988,13
4989,13
4990,14
4991,14
4992,14
4993,14
4994,14
4995,14
4996,14
4997,15
4998,15
4999,15
5000,15
5001,15
5002,15
5003,15
5004,15
5005,16
5006,16
5007,16
5008,16
5009,16
5010,16
5011,16
5012,16
5013,17
5014,17
5015,17
5016,17
5017,17
5018,17
5019,18
5020,18
5021,18
5022,18
5023,18
5024,18
5025,19
5026,19
5027,19
5028,19
5029,19
5030,19
5031,19
5032,19
5033,19
5034,20
5035,20
5036,20
5037,20
5038,20
5039,20
5040,20
5041,20
5042,20
5043,20
5044,20
5045,20
5046,20
5047,21
5048,21
5049,21
5050,21
5051,21
5052,21
5053,21
5054,21
5055,22
5056,22
5057,22
5058,22
5059,22
5060,22
5061,22
5062,23
5063,23
5064,23
5065,23
5066,23
5067,23
5068,23
5069,23
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,1
5079,1
5080,1
5081,1
5082,1
5083,1
5084,2
5085,2
5086,2
5087,2
5088,2
5089,2
5090,3
5091,3
5092,3
5093,3
5094,3
5095,3
5096,3
5097,3
5098,3
5099,4
5100,4
5101,4
5102,4
5103,4
5104,4
5105,4
5106,4
5107,4
5108,4
5109,4
5110,4
5111,4
5112,5
5113,5
5114,5
5115,5
5116,5
5117,5
5118,5
5119,5
5120,6
5121,6
5122,6
5123,6
5124,6
5125,6
5126,6
5127,7
5128,7
5129,7
5130,7
5131,7
5132,7
5133,7
5134,7
5135,8
5136,8
5137,8
5138,8
5139,8
5140,8
5141,8
5142,8
5143,9
5144,9
5145,9
5146,9
5147,9
5148,9
5149,10
5150,10
5151,10
5152,10
5153,10
5154,10
5155,11
5156,11
5157,11
5158,11
5159,11
5160,11
5161,11
5162,11
5163,11
5164,12
5165,12
5166,12
5167,12
5168,12
5169,12
5170,12
5171,12
5172,12
5173,12
5174,12
5175,12
5176,12
5177,13
5178,13
5179,13
5180,13
5181,13
5182,13
5183,13
5184,13
5185,14
5186,14
5187,14
5188,14
5189,14
5190,14
5191,14
5192,15
5193,15
5194,15
5195,15
5196,15
5197,15
5198,15
5199,15
5200,16
5201,16
5202,16
5203,16
5204,16
5205,16
5206,16
5207,16
5208,17
5209,17
5210,17
5211,17
5212,17
5213,17
5214,18
5215,18
5216,18
5217,18
5218,18
5219,18
5220,19
5221,19
5222,19
5223,19
5224,19
5225,19
5226,19
5227,19
5228,19
5229,20
5230,20
5231,20
5232,20
5233,20
5234,20
5235,20
5236,20
5237,20
5238,20
5239,20
5240,20
5241,20
5242,21
5243,21
5244,21
5245,21
5246,21
5247,21
5248,21
5249,21
5250,22
5251,22
5252,22
5253,22
5254,22
5255,22
5256,22
5257,23
5258,23
5259,23
5260,23
5261,23
5262,23
5263,23
5264,23
5265,0
5266,0
5267,0
5268,0
5269,0
5270,0
5271,0
5272,0
5273,1
5274,1
5275,1
5276,1
5277,1
5278,1
5279,2
5280,2
5281,2
5282,2
5283,2
5284,2
5285,3
5286,3
5287,3
5288,3
5289,3
5290,3
5291,3
5292,3
5293,3
5294,4
5295,4
5296,4
5297,4
5298,4
5299,4
5300,4
5301,4
5302,4
5303,4
5304,4
5305,4
5306,4
5307,5
5308,5
5309,5
5310,5
5311,5
5312,5
5313,5
5314,5
5315,6
5316,6
5317,6
5318,6
5319,6
5320,6
5321,6
5322,7
5323,7
5324,7
5325,7
5326,7
5327,7
5328,7
5329,7
5330,8
5331,8
5332,8
5333,8
5334,8
5335,8
5336,8
5337,8
5338,9
5339,9
5340,9
5341,9
5342,9
5343,9
5344,10
5345,10
5346,10
5347,10
5348,10
5349,10
5350,11
5351,11
5352,11
5353,11
5354,11
5355,11
5356,11
5357,11
5358,11
5359,12
5360,12
5361,12
5362,12
5363,12
5364,12
5365,12
5366,12
5367,12
5368,12
5369,12
5370,12
5371,12
5372,13
5373,13
5374,13
5375,13
5376,13
5377,13
5378,13
5379,13
5380,14
5381,14
5382,14
5383,14
5384,14
5385,14
5386,14
5387,15
5388,15
5389,15
5390,15
5391,15
5392,15
5393,15
5394,15
5395,16
5396,16
5397,16
5398,16
5399,16
5400,16
5401,16
5402,16
5403,17
5404,17
5405,17
5406,17
5407,17
5408,17
5409,18
5410,18
5411,18
5412,18
5413,18
5414,18
5415,19
5416,19
5417,19
5418,19
5419,19
5420,19
5421,19
5422,19
5423,19
5424,20
5425,20
5426,20
5427,20
5428,20
5429,20
5430,20
5431,20
5432,20
5433,20
5434,20
5435,20
5436,20
5437,21
5438,21
5439,21
5440,21
5441,21
5442,21
5443,21
5444,21
5445,22
5446,22
5447,22
5448,22
5449,22
5450,22
5451,22
5452,23
5453,23
5454,23
5455,23
5456,23
5457,23
5458,23
5459,23
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,1
5469,1
5470,1
5471,1
5472,1
5473,1
5474,2
5475,2
5476,2
5477,2
5478,2
5479,2
5480,3
5481,3
5482,3
5483,3
5484,3
5485,3
5486,3
5487,3
5488,3
5489,4
5490,4
5491,4
5492,4
5493,4
5494,4
5495,4
5496,4
5497,4
5498,4
5499,4
5500,4
5501,4
5502,5
5503,5
5504,5
5505,5
5506,5
5507,5
5508,5
5509,5
5510,6
5511,6
5512,6
5513,6
5514,6
5515,6
5516,6
5517,7
5518,7
5519,7
5520,7
5521,7
5522,7
5523,7
5524,7
5525,8
5526,8
5527,8
5528,8
5529,8
5530,8
5531,8
5532,8
5533,9
5534,9
5535,9
5536,9
5537,9
5538,9
5539,10
5540,10
5541,10
5542,10
5543,10
5544,10
5545,11
5546,11
5547,11
5548,11
5549,11
5550,11
5551,11
5552,11
5553,11
5554,12
5555,12
5556,12
5557,12
5558,12
5559,12
5560,12
5561,12
5562,12
5563,12
5564,12
5565,12
5566,12
5567,13
5568,13
5569,13
5570,13
5571,13
5572,13
5573,13
5574,13
5575,14
5576,14
5577,14
5578,14
5579,14
5580,14
5581,14
5582,15
5583,15
5584,15
5585,15
5586,15
5587,15
5588,15
5589,15
5590,12
5591,16
5592,16
5593,16
5594,16
5595,16
5596,16
5597,16
5598,17
5599,17
5600,17
5601,17
5602,17
5603,17
5604,18
5605,18
5606,18
5607,18
5608,18
5609,18
5610,19
5611,19
5612,19
5613,19
5614,19
5615,19
5616,19
5617,19
5618,19
5619,20
5620,20
5621,20
5622,20
5623,20
5624,20
5625,20
5626,20
5627,20
5628,20
5629,20
5630,20
5631,20
5632,21
5633,21
5634,21
5635,21
5636,21
5637,21
5638,21
5639,21
5640,22
5641,22
5642,22
5643,22
5644,22
5645,22
5646,22
5647,23
5648,23
5649,23
5650,23
5651,23
5652,23
5653,23
5654,23
5655,0
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,1
5664,1
5665,1
5666,1
5667,1
5668,1
5669,2
5670,2
5671,2
5672,2
5673,2
5674,2
5675,3
5676,3
5677,3
5678,3
5679,3
5680,3
5681,3
5682,3
5683,3
5684,4
5685,4
5686,4
5687,4
5688,4
5689,4
5690,4
5691,4
5692,4
5693,4
5694,4
5695,4
5696,4
5697,5
5698,5
5699,5
5700,5
5701,5
5702,5
5703,5
5704,5
5705,6
5706,6
5707,6
5708,6
5709,6
5710,6
5711,6
5712,7
5713,7
5714,7
5715,7
5716,7
5717,7
5718,7
5719,7
5720,8
5721,8
5722,8
5723,8
5724,8
5725,8
5726,8
5727,8
5728,9
5729,9
5730,9
5731,9
5732,9
5733,9
5734,10
5735,10
5736,10
5737,10
5738,10
5739,10
5740,11
5741,11
5742,11
5743,11
5744,11
5745,11
5746,11
5747,11
5748,11
5749,12
5750,12
5751,12
5752,12
5753,12
5754,12
5755,12
5756,12
5757,12
5758,12
5759,12
5760,12
5761,12
5762,13
5763,13
5764,13
5765,13
5766,13
5767,13
5768,13
5769,13
5770,14
5771,14
5772,14
5773,14
5774,14
5775,14
5776,14
5777,15
5778,15
5779,15
5780,15
5781,15
5782,15
5783,15
5784,15
5785,16
5786,16
5787,16
5788,16
5789,16
5790,16
5791,16
5792,16
5793,17
5794,17
5795,17
5796,17
